x_utm_wgs8,y_utm_wgs8,x_geo_wgs8,y_geo_wgs8,x_utm_psad,y_utm_psad,x_geo_psad,y_geo_psad
474053.037,9528711.947,-81.23382098,-4.263776294,474309.7662,9529084.298,-81.23149733,-4.260361785
474053.037,9528713.036,-81.23382098,-4.263766441,474309.7662,9529085.387,-81.23149733,-4.260351932
474053.037,9528890.758,-81.2338205,-4.262158642,474309.7662,9529263.111,-81.23149685,-4.258744135
474053.037,9528892.936,-81.23382049,-4.262138937,474309.7662,9529265.289,-81.23149684,-4.25872443
474054.1261,9528705.611,-81.23381119,-4.263833621,474310.8553,9529077.962,-81.23148754,-4.260419112
474054.1261,9528706.7,-81.23381118,-4.263823769,474310.8553,9529079.051,-81.23148753,-4.26040926
474054.1261,9528713.036,-81.23381117,-4.263766444,474310.8553,9529085.387,-81.23148752,-4.260351935
474054.1261,9528714.125,-81.23381116,-4.263756591,474310.8553,9529086.477,-81.23148751,-4.260342082
474054.1261,9528889.668,-81.23381068,-4.262168498,474310.8553,9529262.021,-81.23148704,-4.258753991
474054.1261,9528890.758,-81.23381068,-4.262158645,474310.8553,9529263.111,-81.23148704,-4.258744138
474054.1261,9530286.786,-81.23380687,-4.249529146,474310.8557,9530659.152,-81.23148326,-4.246114654
474054.1261,9530287.875,-81.23380687,-4.249519293,474310.8557,9530660.241,-81.23148326,-4.246104801
474055.2152,9528887.49,-81.23380088,-4.262188207,474311.9444,9529259.843,-81.23147723,-4.2587737
474055.2152,9528889.668,-81.23380087,-4.262168501,474311.9444,9529262.021,-81.23147722,-4.258753994
474055.2152,9530287.875,-81.23379705,-4.249519296,474311.9448,9530660.241,-81.23147345,-4.246104804
474055.2152,9530288.964,-81.23379705,-4.249509443,474311.9448,9530661.33,-81.23147344,-4.246094951
474056.3043,9528704.521,-81.23379156,-4.26384348,474313.0335,9529076.873,-81.23146791,-4.260428971
474056.3043,9528705.611,-81.23379156,-4.263833627,474313.0335,9529077.962,-81.23146791,-4.260419118
474056.3043,9528714.125,-81.23379154,-4.263756597,474313.0335,9529086.477,-81.23146789,-4.260342088
474056.3043,9528715.214,-81.23379153,-4.263746744,474313.0335,9529087.566,-81.23146788,-4.260332235
474056.3043,9528885.312,-81.23379107,-4.262207915,474313.0335,9529257.665,-81.23146742,-4.258793408
474056.3043,9528887.49,-81.23379106,-4.26218821,474313.0335,9529259.843,-81.23146742,-4.258773703
474057.3934,9528715.214,-81.23378172,-4.263746747,474314.1226,9529087.566,-81.23145807,-4.260332238
474057.3934,9528716.303,-81.23378172,-4.263736895,474314.1226,9529088.655,-81.23145807,-4.260322386
474057.3934,9528879.867,-81.23378127,-4.262257182,474314.1226,9529252.219,-81.23145762,-4.258842675
474057.3934,9528885.312,-81.23378125,-4.262207918,474314.1226,9529257.665,-81.23145761,-4.258793411
474057.3934,9530288.964,-81.23377742,-4.249509449,474314.123,9530661.33,-81.23145382,-4.246094957
474057.3934,9530290.053,-81.23377742,-4.249499596,474314.123,9530662.419,-81.23145381,-4.246085104
474058.4825,9528703.432,-81.23377194,-4.263853339,474315.2117,9529075.784,-81.23144829,-4.26043883
474058.4825,9528704.521,-81.23377193,-4.263843486,474315.2117,9529076.873,-81.23144828,-4.260428977
474058.4825,9528878.777,-81.23377146,-4.262267038,474315.2118,9529251.13,-81.23144781,-4.258852531
474058.4825,9528879.867,-81.23377145,-4.262257185,474315.2118,9529252.219,-81.23144781,-4.258842678
474058.4825,9530290.053,-81.23376761,-4.249499599,474315.2121,9530662.419,-81.231444,-4.246085107
474058.4825,9530291.142,-81.2337676,-4.249489746,474315.2121,9530663.509,-81.231444,-4.246075254
474059.5716,9528716.303,-81.23376209,-4.263736901,474316.3008,9529088.655,-81.23143844,-4.260322391
474059.5716,9528717.393,-81.23376208,-4.263727048,474316.3008,9529089.744,-81.23143843,-4.260312539
474059.5716,9528877.688,-81.23376165,-4.262276894,474316.3009,9529250.041,-81.231438,-4.258862387
474059.5716,9528878.777,-81.23376164,-4.262267041,474316.3009,9529251.13,-81.231438,-4.258852534
474060.6607,9528875.51,-81.23375184,-4.262296603,474317.39,9529247.863,-81.23142819,-4.258882095
474060.6607,9528877.688,-81.23375183,-4.262276897,474317.39,9529250.041,-81.23142819,-4.25886239
474060.6607,9530291.142,-81.23374797,-4.249489752,474317.3903,9530663.509,-81.23142437,-4.24607526
474060.6607,9530292.231,-81.23374797,-4.249479899,474317.3903,9530664.598,-81.23142437,-4.246065408
474061.7498,9528702.343,-81.2337425,-4.263863201,474318.479,9529074.694,-81.23141885,-4.260448691
474061.7498,9528703.432,-81.23374249,-4.263853348,474318.479,9529075.784,-81.23141884,-4.260438839
474061.7498,9528717.393,-81.23374245,-4.263727054,474318.479,9529089.744,-81.23141881,-4.260312545
474061.7498,9528718.482,-81.23374245,-4.263717201,474318.479,9529090.833,-81.2314188,-4.260302692
474061.7498,9528874.421,-81.23374203,-4.262306458,474318.4791,9529246.774,-81.23141838,-4.258891951
474061.7498,9528875.51,-81.23374202,-4.262296606,474318.4791,9529247.863,-81.23141838,-4.258882098
474061.7498,9530292.231,-81.23373816,-4.249479902,474318.4794,9530664.598,-81.23141455,-4.246065411
474061.7498,9530295.498,-81.23373815,-4.249450344,474318.4794,9530667.865,-81.23141454,-4.246035852
474062.8389,9528812.342,-81.23373238,-4.262868071,474319.5682,9529184.695,-81.23140874,-4.259453563
474062.8389,9528813.233,-81.23373238,-4.26286001,474319.5682,9529185.586,-81.23140873,-4.259445502
474062.8389,9528814.322,-81.23373238,-4.262850158,474319.5682,9529186.675,-81.23140873,-4.259435649
474062.8389,9528872.243,-81.23373222,-4.262326167,474319.5682,9529244.596,-81.23140857,-4.258911659
474062.8389,9528874.421,-81.23373221,-4.262306461,474319.5682,9529246.774,-81.23140857,-4.258891954
474062.8389,9530295.498,-81.23372833,-4.249450347,474319.5685,9530667.865,-81.23140473,-4.246035855
474062.8389,9530296.588,-81.23372833,-4.249440494,474319.5685,9530668.954,-81.23140473,-4.246026002
474063.928,9528718.482,-81.23372282,-4.263717207,474320.6573,9529090.833,-81.23139918,-4.260302698
474063.928,9528719.571,-81.23372282,-4.263707354,474320.6573,9529091.922,-81.23139917,-4.260292845
474063.928,9528743.729,-81.23372275,-4.2634888,474320.6573,9529116.081,-81.23139911,-4.260074291
474063.928,9528744.62,-81.23372275,-4.26348074,474320.6573,9529116.972,-81.2313991,-4.260066231
474063.928,9528811.253,-81.23372257,-4.262877927,474320.6573,9529183.606,-81.23139892,-4.259463419
474063.928,9528812.342,-81.23372257,-4.262868074,474320.6573,9529184.695,-81.23139892,-4.259453566
474063.928,9528871.154,-81.23372241,-4.262336023,474320.6573,9529243.507,-81.23139876,-4.258921515
474063.928,9528872.243,-81.2337224,-4.26232617,474320.6573,9529244.596,-81.23139876,-4.258911662
474065.0171,9528701.254,-81.23371306,-4.263873063,474321.7464,9529073.605,-81.23138941,-4.260458553
474065.0171,9528702.343,-81.23371305,-4.26386321,474321.7464,9529074.694,-81.23138941,-4.2604487
474065.0171,9528741.551,-81.23371295,-4.263508509,474321.7464,9529113.902,-81.2313893,-4.260094
474065.0171,9528743.729,-81.23371294,-4.263488803,474321.7464,9529116.081,-81.23138929,-4.260074294
474065.0171,9528744.62,-81.23371294,-4.263480743,474321.7464,9529116.972,-81.23138929,-4.260066234
474065.0171,9528745.709,-81.23371293,-4.26347089,474321.7464,9529118.061,-81.23138929,-4.260056381
474065.0171,9528810.164,-81.23371276,-4.262887783,474321.7464,9529182.516,-81.23138911,-4.259473274
474065.0171,9528811.253,-81.23371276,-4.26287793,474321.7464,9529183.606,-81.23138911,-4.259463422
474065.0171,9528868.976,-81.2337126,-4.262355731,474321.7464,9529241.328,-81.23138895,-4.258941224
474065.0171,9528871.154,-81.23371259,-4.262336026,474321.7464,9529243.507,-81.23138895,-4.258921518
474065.0171,9530296.588,-81.2337087,-4.2494405,474321.7468,9530668.954,-81.2313851,-4.246026008
474065.0171,9530297.677,-81.2337087,-4.249430647,474321.7468,9530670.043,-81.2313851,-4.246016155
474066.1062,9528719.571,-81.23370319,-4.26370736,474322.8355,9529091.922,-81.23137954,-4.260292851
474066.1062,9528720.66,-81.23370319,-4.263697507,474322.8355,9529093.011,-81.23137954,-4.260282998
474066.1062,9528738.284,-81.23370314,-4.26353807,474322.8355,9529110.635,-81.23137949,-4.260123561
474066.1062,9528741.551,-81.23370313,-4.263508512,474322.8355,9529113.902,-81.23137949,-4.260094003
474066.1062,9528745.709,-81.23370312,-4.263470893,474322.8355,9529118.061,-81.23137947,-4.260056384
474066.1062,9528746.798,-81.23370312,-4.26346104,474322.8355,9529119.15,-81.23137947,-4.260046531
474066.1062,9528814.322,-81.23370293,-4.262850167,474322.8355,9529186.675,-81.23137929,-4.259435658
474066.1062,9528815.412,-81.23370293,-4.262840314,474322.8355,9529187.764,-81.23137929,-4.259425805
474066.1062,9528866.797,-81.23370279,-4.26237544,474322.8355,9529239.15,-81.23137915,-4.258960932
474066.1062,9528868.976,-81.23370278,-4.262355734,474322.8355,9529241.328,-81.23137914,-4.258941227
474067.1953,9528720.66,-81.23369337,-4.26369751,474323.9246,9529093.011,-81.23136973,-4.260283001
474067.1953,9528738.284,-81.23369333,-4.263538073,474323.9246,9529110.635,-81.23136968,-4.260123564
474067.1953,9528809.075,-81.23369313,-4.262897641,474323.9246,9529181.427,-81.23136949,-4.259483133
474067.1953,9528810.164,-81.23369313,-4.262887789,474323.9246,9529182.516,-81.23136949,-4.25947328
474067.1953,9528865.708,-81.23369298,-4.262385296,474323.9246,9529238.061,-81.23136934,-4.258970788
474067.1953,9528866.797,-81.23369297,-4.262375443,474323.9246,9529239.15,-81.23136933,-4.258960935
474067.1953,9530297.677,-81.23368907,-4.249430653,474323.925,9530670.043,-81.23136547,-4.246016161
474067.1953,9530298.766,-81.23368907,-4.249420801,474323.925,9530671.132,-81.23136547,-4.246006309
474068.2844,9528700.165,-81.23368362,-4.263882924,474325.0137,9529072.516,-81.23135997,-4.260468415
474068.2844,9528701.254,-81.23368361,-4.263873072,474325.0137,9529073.605,-81.23135997,-4.260458562
474068.2844,9528746.798,-81.23368349,-4.263461046,474325.0137,9529119.15,-81.23135984,-4.260046537
474068.2844,9528747.887,-81.23368349,-4.263451193,474325.0137,9529120.239,-81.23135984,-4.260036684
474068.2844,9528807.986,-81.23368332,-4.262907497,474325.0137,9529180.338,-81.23135968,-4.259492989
474068.2844,9528809.075,-81.23368332,-4.262897644,474325.0137,9529181.427,-81.23135967,-4.259483136
474068.2844,9528815.412,-81.2336833,-4.26284032,474325.0137,9529187.764,-81.23135966,-4.259425811
474068.2844,9528816.501,-81.2336833,-4.262830467,474325.0137,9529188.853,-81.23135965,-4.259415959
474069.3735,9528699.076,-81.2336738,-4.26389278,474326.1028,9529071.427,-81.23135016,-4.260478271
474069.3735,9528700.165,-81.2336738,-4.263882927,474326.1028,9529072.516,-81.23135016,-4.260468418
474069.3735,9528747.887,-81.23367367,-4.263451196,474326.1028,9529120.239,-81.23135003,-4.260036687
474069.3735,9528748.976,-81.23367367,-4.263441343,474326.1028,9529121.328,-81.23135002,-4.260026834
474069.3735,9528806.897,-81.23367351,-4.262917353,474326.1028,9529179.249,-81.23134987,-4.259502845
474069.3735,9528807.986,-81.23367351,-4.2629075,474326.1028,9529180.338,-81.23134986,-4.259492992
474069.3735,9528861.352,-81.23367336,-4.262424713,474326.1029,9529233.705,-81.23134972,-4.259010205
474069.3735,9528865.708,-81.23367335,-4.262385302,474326.1029,9529238.061,-81.23134971,-4.258970794
474070.4626,9528748.976,-81.23366385,-4.263441346,474327.1919,9529121.328,-81.23134021,-4.260026837
474070.4626,9528750.066,-81.23366385,-4.263431494,474327.1919,9529122.417,-81.23134021,-4.260016985
474070.4626,9528805.808,-81.2336637,-4.262927209,474327.192,9529178.16,-81.23134006,-4.2595127
474070.4626,9528806.897,-81.2336637,-4.262917356,474327.192,9529179.249,-81.23134005,-4.259502847
474070.4626,9528850.461,-81.23366358,-4.262523244,474327.192,9529222.813,-81.23133993,-4.259108736
474070.4626,9528861.352,-81.23366355,-4.262424716,474327.192,9529233.705,-81.23133991,-4.259010208
474070.4626,9530298.766,-81.23365963,-4.249420809,474327.1923,9530671.132,-81.23133602,-4.246006317
474070.4626,9530299.855,-81.23365962,-4.249410957,474327.1923,9530672.221,-81.23133602,-4.245996465
474071.5517,9528697.987,-81.23365418,-4.263902639,474328.281,9529070.338,-81.23133053,-4.260488129
474071.5517,9528699.076,-81.23365418,-4.263892786,474328.281,9529071.427,-81.23133053,-4.260478276
474071.5517,9528750.066,-81.23365404,-4.263431497,474328.2811,9529122.417,-81.23133039,-4.260016988
474071.5517,9528751.155,-81.23365403,-4.263421644,474328.2811,9529123.506,-81.23133039,-4.260007135
474071.5517,9528804.719,-81.23365389,-4.262937064,474328.2811,9529177.071,-81.23133024,-4.259522556
474071.5517,9528805.808,-81.23365388,-4.262927212,474328.2811,9529178.16,-81.23133024,-4.259512703
474071.5517,9528816.501,-81.23365385,-4.262830476,474328.2811,9529188.853,-81.23133021,-4.259415967
474071.5517,9528817.59,-81.23365385,-4.262820623,474328.2811,9529189.942,-81.23133021,-4.259406115
474071.5517,9528849.372,-81.23365376,-4.2625331,474328.2811,9529221.724,-81.23133012,-4.259118592
474071.5517,9528850.461,-81.23365376,-4.262523247,474328.2811,9529222.813,-81.23133012,-4.259108739
474072.6408,9528696.898,-81.23364437,-4.263912495,474329.3701,9529069.249,-81.23132072,-4.260497985
474072.6408,9528697.987,-81.23364436,-4.263902642,474329.3701,9529070.338,-81.23132072,-4.260488132
474072.6408,9528751.155,-81.23364422,-4.263421647,474329.3702,9529123.506,-81.23132058,-4.260007138
474072.6408,9528753.333,-81.23364421,-4.263401941,474329.3702,9529125.685,-81.23132057,-4.259987432
474072.6408,9528803.63,-81.23364408,-4.26294692,474329.3702,9529175.982,-81.23132043,-4.259532412
474072.6408,9528804.719,-81.23364407,-4.262937067,474329.3702,9529177.071,-81.23132043,-4.259522559
474072.6408,9528848.283,-81.23364395,-4.262542955,474329.3702,9529220.635,-81.23132031,-4.259128447
474072.6408,9528849.372,-81.23364395,-4.262533103,474329.3702,9529221.724,-81.23132031,-4.259118595
474072.6408,9530299.855,-81.23364,-4.249410963,474329.3705,9530672.221,-81.23131639,-4.24599647
474072.6408,9530300.944,-81.23363999,-4.24940111,474329.3705,9530673.311,-81.23131639,-4.245986618
474073.7299,9528695.809,-81.23363456,-4.26392235,474330.4593,9529068.16,-81.23131091,-4.260507841
474073.7299,9528696.898,-81.23363455,-4.263912498,474330.4593,9529069.249,-81.23131091,-4.260497988
474073.7299,9528753.333,-81.2336344,-4.263401944,474330.4593,9529125.685,-81.23131076,-4.259987435
474073.7299,9528754.422,-81.2336344,-4.263392091,474330.4593,9529126.774,-81.23131075,-4.259977582
474073.7299,9528802.54,-81.23363426,-4.262956776,474330.4593,9529174.893,-81.23131062,-4.259542267
474073.7299,9528803.63,-81.23363426,-4.262946923,474330.4593,9529175.982,-81.23131062,-4.259532415
474073.7299,9528817.59,-81.23363422,-4.262820629,474330.4593,9529189.942,-81.23131058,-4.259406121
474073.7299,9528818.679,-81.23363422,-4.262810776,474330.4593,9529191.031,-81.23131058,-4.259396268
474073.7299,9528847.194,-81.23363414,-4.262552811,474330.4593,9529219.546,-81.2313105,-4.259138303
474073.7299,9528848.283,-81.23363414,-4.262542958,474330.4593,9529220.635,-81.2313105,-4.25912845
474073.7299,9530300.944,-81.23363018,-4.249401113,474330.4596,9530673.311,-81.23130658,-4.245986621
474073.7299,9530302.033,-81.23363017,-4.24939126,474330.4596,9530674.4,-81.23130657,-4.245976768
474074.819,9528694.72,-81.23362474,-4.263932206,474331.5484,9529067.071,-81.2313011,-4.260517696
474074.819,9528695.809,-81.23362474,-4.263922353,474331.5484,9529068.16,-81.2313011,-4.260507844
474074.819,9528754.422,-81.23362458,-4.263392094,474331.5484,9529126.774,-81.23130094,-4.259977585
474074.819,9528755.511,-81.23362458,-4.263382242,474331.5484,9529127.863,-81.23130094,-4.259967732
474074.819,9528846.104,-81.23362433,-4.262562667,474331.5484,9529218.457,-81.23130069,-4.259148159
474074.819,9528847.194,-81.23362433,-4.262552814,474331.5484,9529219.546,-81.23130069,-4.259138306
474075.9081,9528693.63,-81.23361493,-4.263942062,474332.6375,9529065.982,-81.23129129,-4.260527552
474075.9081,9528694.72,-81.23361493,-4.263932209,474332.6375,9529067.071,-81.23129129,-4.260517699
474075.9081,9528755.511,-81.23361476,-4.263382245,474332.6375,9529127.863,-81.23129112,-4.259967735
474075.9081,9528756.6,-81.23361476,-4.263372392,474332.6375,9529128.952,-81.23129112,-4.259957883
474075.9081,9528801.451,-81.23361464,-4.262966635,474332.6375,9529173.804,-81.231291,-4.259552126
474075.9081,9528802.54,-81.23361464,-4.262956782,474332.6375,9529174.893,-81.23129099,-4.259542273
474075.9081,9528818.679,-81.23361459,-4.262810782,474332.6375,9529191.031,-81.23129095,-4.259396274
474075.9081,9528819.768,-81.23361459,-4.262800929,474332.6375,9529192.12,-81.23129095,-4.259386421
474075.9081,9528845.015,-81.23361452,-4.262572523,474332.6375,9529217.368,-81.23129088,-4.259158015
474075.9081,9528846.104,-81.23361452,-4.26256267,474332.6375,9529218.457,-81.23129088,-4.259148162
474075.9081,9530302.033,-81.23361055,-4.249391266,474332.6379,9530674.4,-81.23128695,-4.245976774
474075.9081,9530303.122,-81.23361054,-4.249381413,474332.6379,9530675.489,-81.23128694,-4.245966921
474076.9972,9528689.274,-81.23360513,-4.263981476,474333.7266,9529061.625,-81.23128149,-4.260566966
474076.9972,9528693.63,-81.23360512,-4.263942065,474333.7266,9529065.982,-81.23128147,-4.260527555
474076.9972,9528756.6,-81.23360495,-4.263372395,474333.7266,9529128.952,-81.2312813,-4.259957886
474076.9972,9528757.689,-81.23360494,-4.263362542,474333.7266,9529130.041,-81.2312813,-4.259948033
474076.9972,9528800.362,-81.23360483,-4.262976491,474333.7266,9529172.714,-81.23128119,-4.259561982
474076.9972,9528801.451,-81.23360482,-4.262966638,474333.7266,9529173.804,-81.23128118,-4.259552129
474076.9972,9528843.926,-81.23360471,-4.262582379,474333.7266,9529216.279,-81.23128107,-4.25916787
474076.9972,9528845.015,-81.23360471,-4.262572526,474333.7266,9529217.368,-81.23128107,-4.259158018
474076.9972,9530303.122,-81.23360073,-4.249381416,474333.727,9530675.489,-81.23127713,-4.245966924
474076.9972,9530304.211,-81.23360073,-4.249371563,474333.727,9530676.578,-81.23127713,-4.245957071
474078.0863,9528683.829,-81.23359533,-4.264030743,474334.8157,9529056.18,-81.23127169,-4.260616233
474078.0863,9528689.274,-81.23359532,-4.263981479,474334.8157,9529061.625,-81.23127167,-4.260566969
474078.0863,9528757.689,-81.23359513,-4.263362545,474334.8157,9529130.041,-81.23127149,-4.259948036
